data_situacao_cadastral,motivo,uf,quantidade
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,4
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,10
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,4
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,19
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,2
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,4
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,1
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,6
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,2
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,9
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,9
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,11
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,14
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,3
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,65
2022-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,1
2022-09,OBITO DO MEI - TITULAR FALECIDO,ES,1
2022-09,OBITO DO MEI - TITULAR FALECIDO,RN,1
2022-09,OBITO DO MEI - TITULAR FALECIDO,SP,3
2022-09,PEDIDO DE BAIXA INDEFERIDA,PR,1
2022-10,EXTINCAO PELO ENCERRAMENTO DA LIQUIDACAO JUDICIAL,RJ,1
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,1
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,2
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,3
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,9
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,4
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,2
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,2
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,28
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,5
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,2
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,3
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,3
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,5
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,2
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,9
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,11
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,3
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,4
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,8
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,2
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,59
2022-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,1
2022-10,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,MG,1
2022-10,OBITO DO MEI - TITULAR FALECIDO,RJ,1
2022-10,OBITO DO MEI - TITULAR FALECIDO,SP,2
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,2
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,12
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,4
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,3
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,7
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,10
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,26
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,2
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,5
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,2
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,6
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,8
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,17
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,2
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,11
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,8
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,49
2022-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,3
2022-11,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,GO,1
2022-11,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,MG,1
2022-11,OBITO DO MEI - TITULAR FALECIDO,MG,1
2022-11,OBITO DO MEI - TITULAR FALECIDO,PE,1
2022-11,OBITO DO MEI - TITULAR FALECIDO,SP,2
2022-11,OMISSAO DE DECLARACOES,AC,2
2022-11,OMISSAO DE DECLARACOES,AL,12
2022-11,OMISSAO DE DECLARACOES,AM,18
2022-11,OMISSAO DE DECLARACOES,AP,6
2022-11,OMISSAO DE DECLARACOES,BA,45
2022-11,OMISSAO DE DECLARACOES,CE,35
2022-11,OMISSAO DE DECLARACOES,DF,15
2022-11,OMISSAO DE DECLARACOES,ES,35
2022-11,OMISSAO DE DECLARACOES,GO,33
2022-11,OMISSAO DE DECLARACOES,MA,15
2022-11,OMISSAO DE DECLARACOES,MG,75
2022-11,OMISSAO DE DECLARACOES,MS,15
2022-11,OMISSAO DE DECLARACOES,MT,21
2022-11,OMISSAO DE DECLARACOES,PA,25
2022-11,OMISSAO DE DECLARACOES,PB,12
2022-11,OMISSAO DE DECLARACOES,PE,38
2022-11,OMISSAO DE DECLARACOES,PI,4
2022-11,OMISSAO DE DECLARACOES,PR,38
2022-11,OMISSAO DE DECLARACOES,RJ,141
2022-11,OMISSAO DE DECLARACOES,RN,14
2022-11,OMISSAO DE DECLARACOES,RO,6
2022-11,OMISSAO DE DECLARACOES,RS,34
2022-11,OMISSAO DE DECLARACOES,SC,29
2022-11,OMISSAO DE DECLARACOES,SE,7
2022-11,OMISSAO DE DECLARACOES,SP,143
2022-11,OMISSAO DE DECLARACOES,TO,3
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,4
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,4
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,8
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,11
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,4
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,6
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,2
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,27
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,4
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,4
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,2
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,2
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,7
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,2
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,16
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,17
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,3
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,12
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,5
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,3
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,44
2022-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,1
2022-12,INCORPORACAO,SP,1
2022-12,OBITO DO MEI - TITULAR FALECIDO,BA,1
2022-12,OBITO DO MEI - TITULAR FALECIDO,ES,1
2022-12,OBITO DO MEI - TITULAR FALECIDO,GO,2
2022-12,OBITO DO MEI - TITULAR FALECIDO,MG,1
2022-12,OBITO DO MEI - TITULAR FALECIDO,PR,2
2022-12,OBITO DO MEI - TITULAR FALECIDO,RJ,2
2022-12,OBITO DO MEI - TITULAR FALECIDO,SP,4
2022-12,OMISSAO DE DECLARACOES,RJ,33
2022-12,OMISSAO DE DECLARACOES,SP,108
2022-12,PEDIDO DE BAIXA INDEFERIDA,SP,1
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,1
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,2
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AP,1
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,3
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,4
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,8
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,8
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,18
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,5
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,40
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,4
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,4
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,1
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,4
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,10
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,3
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,11
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,43
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,4
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,19
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,11
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,2
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,59
2023-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,2
2023-01,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,RJ,1
2023-01,OBITO DO MEI - TITULAR FALECIDO,AM,1
2023-01,OBITO DO MEI - TITULAR FALECIDO,RR,1
2023-01,OBITO DO MEI - TITULAR FALECIDO,SP,3
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,2
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,9
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,8
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,4
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,8
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,13
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,4
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,19
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,2
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,1
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,4
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,10
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,2
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,10
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,23
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,4
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RR,1
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,18
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,8
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,2
2023-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,70
2023-02,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,BA,1
2023-02,OBITO DO MEI - TITULAR FALECIDO,BA,1
2023-02,OBITO DO MEI - TITULAR FALECIDO,MG,2
2023-02,OBITO DO MEI - TITULAR FALECIDO,PE,2
2023-02,OBITO DO MEI - TITULAR FALECIDO,PR,1
2023-03,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),GO,1
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,5
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,3
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,17
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,12
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,10
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,8
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,10
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,3
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,40
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,6
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,2
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,5
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,5
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,8
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,19
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,36
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,3
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,18
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,17
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,2
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,86
2023-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,3
2023-03,INCONSISTENCIA CADASTRAL,MG,1
2023-03,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,MG,1
2023-03,OBITO DO MEI - TITULAR FALECIDO,RJ,1
2023-03,OBITO DO MEI - TITULAR FALECIDO,SC,1
2023-03,OBITO DO MEI - TITULAR FALECIDO,SP,1
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,4
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,2
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,8
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,9
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,8
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,5
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,7
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,3
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,28
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,2
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,4
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,6
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,2
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,6
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,6
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,22
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,2
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,4
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,9
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,15
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,63
2023-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,1
2023-04,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,MG,1
2023-04,OBITO DO MEI - TITULAR FALECIDO,BA,1
2023-04,OBITO DO MEI - TITULAR FALECIDO,ES,1
2023-04,OBITO DO MEI - TITULAR FALECIDO,GO,1
2023-04,OBITO DO MEI - TITULAR FALECIDO,MG,1
2023-04,OBITO DO MEI - TITULAR FALECIDO,PR,1
2023-04,OBITO DO MEI - TITULAR FALECIDO,RJ,3
2023-04,OBITO DO MEI - TITULAR FALECIDO,RR,1
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,1
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,3
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,2
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AP,1
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,10
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,9
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,10
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,12
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,15
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,4
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,39
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,6
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,2
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,7
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,15
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,38
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,3
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RR,1
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,21
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,14
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,2
2023-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,79
2023-05,OBITO DO MEI - TITULAR FALECIDO,BA,1
2023-05,OBITO DO MEI - TITULAR FALECIDO,MG,3
2023-05,OBITO DO MEI - TITULAR FALECIDO,PR,1
2023-05,OBITO DO MEI - TITULAR FALECIDO,SC,1
2023-05,OBITO DO MEI - TITULAR FALECIDO,SP,2
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,2
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,4
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,4
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,11
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,17
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,8
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,2
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,8
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,4
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,35
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,4
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,2
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,4
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,2
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,6
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,16
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,30
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,15
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,9
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,61
2023-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,1
2023-06,OBITO DO MEI - TITULAR FALECIDO,GO,1
2023-06,OBITO DO MEI - TITULAR FALECIDO,MS,1
2023-06,OBITO DO MEI - TITULAR FALECIDO,RJ,1
2023-06,OBITO DO MEI - TITULAR FALECIDO,RS,2
2023-06,PEDIDO DE BAIXA INDEFERIDA,RJ,1
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,1
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,5
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,5
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,14
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,3
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,7
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,5
2023-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,4
